Date,SentimentScore,Sentiment,Review,SentimentNum
3/4/2018,0.3931818181818182,Positive,I live nearby and come here regularly. Bo is a kind person and I like to talk with him. Their coloring service is good too. Don't forget to try out some new styles and update your life.,0
9/16/2017,-0.014795918367346924,Negative,Whoa.. I thought I was coming in for a $20 haircut but ended up paying $30+$5 tip. This is ten dollars more than I expected. The haircut wasn't half bad but was slightly more messy than I get from other places and the guy cutting my hair kept saying how he was certain he knew what I wanted. The price really made me feel like this wasn't worth it and I'm not gonna come back for this price.Update: just came back home and noticed that the barber completely missed some parts of the back of my head. See photos. This essentially is a deal breaker for me. I felt like I just wasted $35. I'm essentially gonna have to go over my hair with a pair of scissors to clean up the mistakes of this barber...Super frustrating. I can't recommend you go here. Dropped to one star.,1
10/5/2017,-0.25,Negative,I was here in June and had the worst haircut and highlights. I had to have another salon fix the highlights. When I left the stylist told me she didn't like my color and to come back in 4 weeks so she could give me something better. It was awful and I will never go back.,1
11/13/2017,0.15928124999999999,Positive,I came here about a few weeks ago and had my haircut and color. I was nervous about getting my hair colored at first because I'm a 28 year old male with lots of grey but I wanted it to look natural. I showed her some pictures and she was very attentive and she got it spot on perfect! I've been to a few other places before and left looking over dyed and my hair was either cut too short or not enough and the stylists never seemed to listen but Ana was very helpful and attentive... I've been coming to this salon to get my hair done every few weeks and also my girlfriend has gotten her hair straightened and it's cut and color and we always left looking great! Definitely recommend for anyone out there looking for a stylist that can make your hair looking exactly the way you always wanted!!,0
9/26/2016,0.2523171368861024,Positive,"I decided to give this place a try since my boyfriend has been coming here for 8 years and he's always been happy with the quality of the service :) The salon is located in the plaza with Albertsons, Mokkoji, Tang 190, Starbucks, and plenty of other convenient stores and yummy restaurants. I'm usually a little hesitant to change up where I go to get my hair cut because it's hard to know what you'll end up with but I'm really glad I decided to come here!!The staff are all really friendly and you can tell that the stylists really care about keeping their clients satisfied and happy. With any haircut, they shampoo and condition your hair. The whole salon was very clean and the seats were pretty comfortable too. They did a very thorough wash and she even gave me some deep conditioner that made my hair feel SUPERRR SOFT. As an added bonus, the shampoo smelled amazing too. I came because I needed to get rid of some of the weight and dead ends on my hair along with a slight trim for my bangs and they did a perfect job! My stylist kept checking during my haircut to make sure everything was to my liking and really paid attention to the photos I showed her of how I wanted my bangs to lookThe prices are fair too considering I have really long hair and also how picky I am.. heh :)I'd definitely recommend this to anyone, even if you're afraid of trying somewhere new.",0
9/24/2016,0.3145833333333333,Positive,I wanted to get my nieces a nice haircut experience but it didn't end well. They told me it was $25 for kids cuts and when we went to pay they overcharged me. My niece even pointed out there's sign that states kids under 12 are $25. She's 9.When I asked the older lady to trim the top of her front hair because it was too long she almost started arguing with me that she's not finished. Wow. Zero customer service. Liars. My 5 year old niece had a nice guy cut her hair and she enjoyed her hair cut and she was $25.,0
11/19/2017,-0.09999999999999999,Negative,If I could give zero stars I would. Hair stylist was 20 minutes late. Tried to talk me out of what I wanted. Then told me that they couldn't do what I wanted contrary to what I was initially told. Ended up just getting my head buzzed all over. Was charged 30 dollars for something I could do myself. NEVER COMING BACK.,1
10/1/2016,0.31346153846153846,Positive,"Moving to Orange County from South East Aisa. One of my biggest heartaches about leaving my City was leaving my stylist. Having had one too many bad haircuts and finding somebody I adored, I've been super hesitant to try anyone here. I haven't had my hair colored nor cut for a long time, and I wanted to get close to my original hair color. Started doing my researched and these seems like a convenient place to go. I called made an appointment. I got there and met my stylist Lucy.  She made me feel very comfortable! She did a fantastic job! My first time I've left a salon happy with my hair.  I recommend going here and seeing Lucy for color and cut!Other notes:The salon itself is Clean, beautiful and modern without feeling stuffy.",0
4/10/2017,0.40087412587412585,Positive,I had a Digital Setting Perm done by Ana and it was absolutely amazing. The service was incredible. She offered me so many drinks and snacks to help pass the time and I felt that I always had her full undivided attention. She took such good care of my hair and made sure to treat it well throughout the process so that it did not get damaged during the process. My curls came out just the way I wanted and I couldn't be happier. I had such a great experience that I plan on coming here every time for my hair even though I live quite far from the shop. Couldn't ask for a better experience!,0
4/8/2017,0.16766975308641976,Positive,"I've been having my hair done by Lucy for the past few years, and I couldn't recommend her more.  I get bored easily with my hair--every few months I crave a change.  Lucy has cut my hair by several inches, given me bangs, and changed my hair style--every time with amazing results.  Today she saved me--she was extremely busy and last night I made the mistake of trying to save money by cutting my own bangs.  The results looked like a preschooler had cut my hair while I slept--I never knew it was possible to be that bad at cutting your own bangs.  I called Hair Days and pleaded with Lucy to save me.  She squeezed me in between clients and did a phenomenal job of repairing the damage, in about 3 minutes flat!  I learned my lesson, next time I'll just pay the $5 for a bang trim, lol.  Lucy is talented, professional, honest, and friendly.  Also the prices at Hair Days are fairly reasonable, considering the area.  I love getting my hair done by Lucy, it's always a great experience!",0
8/27/2017,0.1,Positive,Price is never the same! First time I got charged 20$ second time 25$ third time 23$. And forth 30$. And they don't have prices written anywhere in their salon. So when you get done get ready for the surprise for the price!,0
10/3/2017,0.3041666666666667,Positive,"Best haircut place around! I highly recommend Lucy! She's my favorite and I've been coming to her for 12 years! You can't get a better haircut anywhere else. If you come, ask for Lucy, you won't be disappointed!! :)",0
8/13/2017,0.40511363636363634,Positive,"Lucy is the best! I've been going to her for the past year and have loved each cut she has done for me. If you're a guy looking for a new stylist, schedule an appointment with her!",0
