Date,SentimentScore,Sentiment,Review,SentimentNum
12/18/2017,0.3430555555555555,Positive,"Just moved to the area and was looking for a barbershop to get my beard trimmed at, thankfully there was a Rooster's in the area which is my preferred place to get my beard worked on. Was able to get seated in no time at all and my barber, Lindsey, was very polite, friendly, and incredibly knowledgeable. My beard was perfectly tame in no time at all and I walked out of there with a smile. 10/10 will return there without hesitation.",0
1/30/2018,0.1976719576719577,Positive,"TL;DR - Good for hair and straight shave, bad for beards. Good atmosphere and management cares.I travel a lot for work and was unable to get my beard trimmed and hair done by my barber in Seattle before coming to Irvine. I researched beforehand barbers around the area who offered straight-blade (I love a straight shave around the beard and neck) and landed on Roosters. I chose to schedule an appointment because of their close proximity to my hotel, their ratings on Yelp, and their photos. It seemed like a legit place. I pulled up and parked next to a Rolls Royce Phantom, so I thought to myself, man this'll be great if a Rolls is in the area...and sure enough it was very welcoming. They offered coffee, water, or even beer which was unexpected. Sat down and had a great conversation with the barber about what I'd like done with my beard and hair. The hair went smooth and had good conversation during. I was extremely unhappy with the beard trim. It was really bad, not at all what we discussed, crooked, and choppy. I'd recommend anyone who truly cares about their beards to go elsewhere or ask for their best beard barber. I brought this up after I left and the management made it right. I was willing to pay for the hair cut and shave, but not the beard trim but they insisted they refund in full and offered an opportunity for me to come back free of charge. Without that redeeming offer from Roosters this would have been a much lower score.",0
12/21/2017,-0.307936507936508,Negative,"Hands down the worst haircut I've EVER received.I feel bad for posting this, but I feel at this point its a public service. Don't EVER let Brandon cut your hair... after washing the product out of my hair I notice the lines weren't straight, there was pits in my head. OMG. 1000% awful. (PS - He even told me ""oh I never knew what I wanted to do for a living, so I just picked this..."") NO CRAP YOU JUST PICKED THIS. BEWARE!",1
3/9/2018,0.8,Positive,DISASTERComplete TRASHNEVER go againThis is fifth time I've been here.It was great until today's experience.I would give zero starts if YELP allows me to do soHow am I suppose to walk out with this hair,0
3/27/2018,0.49166666666666675,Positive,"Love this spot! So close to my house. Lindsey is a freakin Rockstar and kills it with my hair. It's not an easy style to perfect but she makes it look easy. Super chill vibe, offers a refreshment, and makes it a relaxing experience. Hit up Roosters!",0
3/25/2018,0.4,Positive,"Men deserve to be pampered too! Roosters is the place to do it! Have a beer, get your hair cut and shave. Suzy was great. Will definitely be back",0
1/8/2018,0.4952110389610391,Positive,"This is my new favorite barber shop! I came in with my wife and my son and right away they greeted us with friendly vibes and offered us something to drink, and the best thing was that they had a stack of kids books for my son to read while he waited for me to get my hair cut. I got the best haircut from my favorite barber Lindsey! She worked a miracle on not only my hair but my beard! It looks amazing and now I am confident to go out and show my new look! I recommend you give it a visit and you will be completely satisfied!",0
12/9/2017,0.4245867768595042,Positive,What an awesome place! Even for a woman. I went in with a full head of hair and they did an awesome job of making me feel comfortable and safe when they shaved it off. The hot towel and mini facial are a definite plus. Love this place. And love my new do!,0
3/19/2018,0.36530303030303024,Positive,"Rooster's is a great place! I've been tirelessly searching for a new barber for my 5 year old son and I'm happy my search is done! To start, it's easy to make an appointment to fit your schedule. You have an overview of the schedule on Yelp and you can see which barbers are working each day. According to previous Yelp reviews, I decided to have my son see Lindsey and I'm so glad we did! I'm very particular with how my son's hair is cut, ensuring it's not too short or uneven and Lindsey was awesome!! She asked me what I'd like and knew what to do. Not only did she take her time and paid attention to detail, but she has a great personality as well. She is a true professional and my son and I love the great haircut she gave. Regarding the shop, it is very clean and well kept and the design and decor evoke old time barber shops which I appreciate. Thank you Lindsey for your time and we'll be back!",0
1/4/2018,0.3907142857142857,Positive,"Always do a great job with my beau's hair...and he has very, very long hair.  The added grooming is nice, too.  And even more important, the staff is friendly and professional.  Two thumbs up!",0
