Date,SentimentScore,Sentiment,Review,SentimentNum
6/19/2017,0.41445105820105815,Positive,"I went to Sand Canyon Barber on 6/18 and was helped by  a nice lady named Xuan. She asked me how I liked my haircut and if I wanted a shampoo after. It was a great experience, I knew instantly that Xuan was an experienced barber, she even cleaned up my beard and shaved the back of my neck line with a special trimmer. I came out refreshed and looking clean! 5 Stars! Will be back!!",0
8/24/2017,0.1408333333333333,Positive,"If there was a Zero rating, I would've given this place a zero. The older lady that works there first:she doesn't speak English. So I thought maybe if I show her a picture she might get it. I kept telling her TRIM, but somehow got translated into her own language to SHAVE. Then out of nowhere another hair dresser who was already with a client came to tell me that my son has a wavy hair!! Mind your own business lady. Customer service is the worst.",0
6/23/2017,0.01595238095238095,Positive,"I got Chi Tiffany as my barber today. She was a splendid barber. The moment I walked in, she was the first to greet me. She immediately asked me what I wanted after inviting me to her seat. I love that she greeted others while servicing me as well. It's a part of Vietnamese culture to greet guests when they walk into your home, so I definitely felt at home in here. The whole time she conversed with me while cutting my hair. I also love that. Of course, I was fluent in Vietnamese so it was a bit easier for her to talk in her native tongue to me. But from what I got, it seems like she is fluent in English as well. It's always a nice experience to have a conversation with the person cutting your hair in your personal space--that way it's not so awkward the entire time. I work at a swim school right behind this place, and it turns out that Chi Tiffany is the barber for a few of my managers as well! I'm surprised I haven't tried this place out sooner after working at the swim school behind it for five years! I'm definitely coming back to get my dose of haircuts and conversations with Tiffany!",0
6/9/2017,0.2672619047619048,Positive,"BEST HAIRDRESSER!!!  So glad Xuan is back in action in Irvine!  Sports Clips lost a talented stylist and Sand Canyon Barber gained one.Best part is you can make an appointment with her no more long waits and attitudes from the other stylist and management all because you wanted a perfect cut from Xuan. Nice environment, clean salon. Quiet and relaxing no more chaos. Call ahead to get an appointment with Xuan. If you walk in you have to request her directly!",0
6/11/2017,0.45,Positive,I used to go to SportClips in Woodbury but have now followed Xuan to this location. She is great at what she does and takes her time with clients. I'm glad to be able to make my appointment now via text rather than waiting in line. Ask for Xuan next time you go in.,0
3/25/2017,-0.1285714285714286,Negative,"How about you have your customers Face the mirror so they can comment on the progress of the hair cut? Instead they all have customers face the Opposite of the mirror so customers cannot even see how they are cutting the hair. They only show you the complete hair cut After everything is done. By then it is too late. One of the lady that work there said, ""this is not a salon."" Ohh, then why have all the mirrors up at each chair only to have the customer look at an empty wall when we could be looking at the progress of the haircut and critic it.",1
6/16/2017,0.3844444444444445,Positive,"This is a nice comfortable place to get a quality cut, way better than all those other chain stores that are no better than a used car lot.  Hands down Xuan is the best of the best, I can't say enough good things about the work she does.Do yourself a favor and make an appointment with Xuan, you will never regret it.  You can see for yourself all her devoted followers!",0
8/26/2017,-0.15000000000000002,Negative,"CAUTION: do not get a hair cut by the skinny, tiny, lady, (sometimes she wears glasses)!I came in yesterday for a haircut and asked for a low fade and spent an hour in her chair she didn't achieve anything close to a fade. A mate of her overheard my complaint about her haircut that she gave me and tried to fix the problem. Her mate did what she could be I thank her for that, but this lady nearly cut my entire hair off. I was supposed to have a comb over with my long hair up too and low fade to the side and now it looks like a toupee. The lady never once said sorry. At all!!!!",1
11/16/2016,-0.39249999999999996,Negative,"Just disgusting. Worst Haircut of my Life.1. It is not a barber shop2. Tools don't look very clean.3. Awful Service4. Not even a minimum of styleThere is more, before finishing my haircut and without asking for it, they put me a nasty and sticky blue gel on my hair. So I couldn't ask for fix some uneven parts and I had to go to another barber to fix the mess made. How can people like this make business? Unbelievable...",1
8/20/2017,1.0,Positive,"We've been coming here for 3 years for my son's haircut! No matter who you get, they always do an excellent job!",0
